review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Yang punya toko tidak merespon malah suruh nunggu 5 hari gila gk mana udah bayar,2,0,toko merespon suruh nunggu bayar,234,4.0,0.4182,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['toko', 'merespon', 'suruh', 'tunggu', 'bayar']"
Kacau jd.id jamin ori iklan doang gw beli iPad mini stuck di logo Apple,1,0,kacau jamin ori iklan beli ipad mini stuck logo apple,235,4.0,0.5306,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['kacau', 'jamin', 'asli', 'iklan', 'beli', 'ipad', 'mini', 'stuck', 'logo', 'apple']"
"Applikasi gak bnr ini, belanja pesanan udah bayar di batalkan, alasan cs jd.id katanya code unik 3digitnya salah, pdhl code uniknya saya copy/paste dr app jd.id. Kembalikan duit saya jangan pake alasan yang gak masuk akal.",1,0,applikasi bnr belanja pesan bayar batal alas cs code unik digit salah pdhl code unik copy paste app duit pake alas akal,236,0.0,0.3497,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'bnr', 'belanja', 'pesan', 'bayar', 'batal', 'alas', 'customer service', 'code', 'unik', 'digit', 'salah', 'pdhl', 'code', 'unik', 'copy', 'paste', 'aplikasi', 'duit', 'pakai', 'alas', 'akal']"
"Kecewa, banyak transaksi saya yg dibatalkan tanpa sebab... Dah lah.. hapus aja",2,0,transaksi batal hapus,237,1.0,0.448,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['transaksi', 'batal', 'hapus']"
"Kalo bisa agar transfer bank manual bisa menggunakan semua rek bank bl seperti dulu karna sekarang yg ada hanya bca dan mandiri, layanan transakaksi bank yg ada di mana2 hanya brilink, tapi transfer beda bank biayanya sangat mahal, untuk itu harap kiranya dapat di bantu",2,0,transfer bank manual rek bank bl bca mandiri layan transakaksi bank brilink transfer beda bank biaya mahal harap bantu,238,1.0,0.4486,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['transfer', 'bank', 'manual', 'rek', 'bank', 'beli', 'bca', 'mandiri', 'layan', 'transakaksi', 'bank', 'brilink', 'transfer', 'beda', 'bank', 'biaya', 'mahal', 'harap', 'bantu']"
Terjadi kesalahan koneksi terus,2,0,salah koneksi,239,0.0,0.4443,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['salah', 'koneksi']"
Aplikasi nya banyak iklan sumpah risi di sepah sama iklan buka ini lazada buka ini lazada,1,0,aplikasi iklan risi sepah iklan,240,0.0,0.5555,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'iklan', 'risi', 'sepah', 'iklan']"
Susah sekali mau beli pulsa bayar pake shopeepay aja enggak bs,1,0,susah beli pulsa bayar pake shopeepay,241,0.0,0.4358,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['susah', 'beli', 'pulsa', 'bayar', 'pakai', 'shopeepay']"
barang datang tidak sesuai deskripsi Itu sangat mengecewakan,1,0,barang sesuai deskripsi,242,0.0,0.5832,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['barang', 'sesuai', 'deskripsi']"
"Maap saya editing,soalnya saya gabisa mesan lebih dari 2 barang sebelumnya ini bagus bagus aja tapi kemarin kok gabisa mohon di perbaiki ya developer",2,0,maap editing mesan barang kemarin developer,243,0.0,0.6032,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['maap', 'editing', 'mesan', 'barang', 'kemarin', 'developer']"
"Tokped ini niat sale g siih,baru berapa detik masa barang langsung habis. Gitu terus g pernah dapet,aneeh",1,0,niat sale siih detik barang habis aneeh,244,0.0,0.4854,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['niat', 'sale', 'siih', 'detik', 'barang', 'habis', 'aneeh']"
Cashback nya seret,1,0,cashback seret,245,0.0,0.4442,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['cashback', 'seret']"
"Mending make shope,,, udah murah,, pengiriman cepat.. lah ini,, udah kemahalan,, pengiriman make ninja lama beet,, barangnya juga gak layak pakai..",1,0,mending make shope murah kirim cepat mahal kirim make ninja beet barang layak pakai,246,4.0,0.3397,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['lebih baik', 'pakai', 'shope', 'murah', 'kirim', 'cepat', 'mahal', 'kirim', 'pakai', 'ninja', 'beet', 'barang', 'layak', 'pakai']"
"Gan ini kenapa ketika saya mau update selalu berhenti di 70% tidak mau jalan lagi, padahal sinya wifi kencang itu kenapa gan?",1,0,update henti jalan sinya wifi kencang,247,0.0,0.6077,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['update', 'henti', 'jalan', 'sinya', 'wifi', 'kencang']"
Ini kenapa kok aku download berkali kali udh smpe 100% malah kagak ke download?-_-,1,0,download smpe download,248,2.0,0.5439,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['unduh', 'sampai', 'unduh']"
Saya telah melakukan pembelian menggunakan octo kliks pada tgl 14 agustus 2020 skitar jam 10.00 . Pembelian berhasil namun status transaksi di tokopedia tidak ada / kosong . Pada email masuk transaksi sukses . Saldo saya juga telah berkurang . Terus ini bagaimana barangnya bisa dikirim oleh penjual dan gimana saya info ke penjual kalau nomer invoice nya tidak ada .,1,0,beli octo kliks tgl agustus skitar jam beli hasil status transaksi kosong email transaksi sukses saldo barang kirim jual info jual nomer invoice,249,1.0,0.3776,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['beli', 'octo', 'kliks', 'tanggal', 'agustus', 'skitar', 'jam', 'beli', 'hasil', 'status', 'transaksi', 'kosong', 'email', 'transaksi', 'sukses', 'saldo', 'barang', 'kirim', 'jual', 'informasi', 'jual', 'nomer', 'invoice']"
Aplikasi menjengkelkan masa harus update terus terusan ngabisin kuota aja sehari udh update 3x. Kayak minum obat aja,2,0,aplikasi jengkel update ngabisin kuota update kayak minum obat,250,0.0,0.3333,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'jengkel', 'update', 'ngabisin', 'kuota', 'update', 'kayak', 'minum', 'obat']"
"Selamat tinggal bukalapak. Udah aku uninstal nih, entah hp saya yang butut, aplikasinya terasa sangat beraaaaaat banget. Gimana cara belanjanya kalo buka aplikasinya aja susah. Padahal dulu sebelum di update lancar2 aja dan nyaman belanja via bukalapak. Mungkin udah waktunya pindah ke LA**** yang lebih mudah di operasikan",1,0,tinggal uninstal hp butut aplikasi asa beraaaaaat belanja aplikasi susah update lancar nyaman belanja via pindah la mudah operasi,251,0.0,0.5596,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['tinggal', 'uninstal', 'handphone', 'butut', 'aplikasi', 'asa', 'beraaaaaat', 'belanja', 'aplikasi', 'susah', 'update', 'lancar', 'nyaman', 'belanja', 'via', 'pindah', 'lah', 'mudah', 'operasi']"
Alasan kenapa tokopedia pengiriman lama karena sering menipu orang,1,0,alas kirim tipu,252,1.0,0.5065,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['alas', 'kirim', 'tipu']"
Sangat kecewa sekali Saya sebagai penjual sangat merasa dirugikan Awalnya saya kasih bintang 5 terpaksa saya rubah jadi bintang 1 Sangat merugikan penjual,1,0,jual rugi bintang paksa rubah bintang rugi jual,253,4.0,0.4388,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['jual', 'rugi', 'bintang', 'paksa', 'rubah', 'bintang', 'rugi', 'jual']"
"lagi check out dibatalin gk boleh pake promo, lha buat apa ada promo",1,0,check out dibatalin pake promo lha promo,254,0.0,0.5416,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['check', 'out', 'dibatalin', 'pakai', 'promo', 'lha', 'promo']"
Shopee nya login nya susah banget. Susah berbagai cara tetap gak bisa. Tolong dong dibenahin,1,0,login susah susah tolong dibenahin,255,0.0,0.6656,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['login', 'susah', 'susah', 'tolong', 'dibenahin']"
"GILIRAN PAYLATER DIBAYAR SALDO ILANG HADEH GOKIL ,GONDRONG DEKIL",1,0,gilir paylater bayar saldo ilang hadeh gokil gondrong dekil,256,3.0,0.499,"iklan, unduh, muncul, ganggu, pulsa, maju, later, kemarin, melulu, ulas","['gilir', 'paylater', 'bayar', 'saldo', 'hilang', 'hadeh', 'gila', 'gondrong', 'dekil']"
"Mau masukin barang ke keranjang atau mau beli, pasti di suruh log out dulu baru log in, ini maksutnya gimana ya,,",1,0,masukin barang keranjang beli suruh log out log maksutnya,257,0.0,0.3581,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['masukkan', 'barang', 'keranjang', 'beli', 'suruh', 'log', 'out', 'log', 'maksutnya']"
Malas banget.... Untuk verifikasi aja di suruh kesini ke situ ehh tau-tau nya gak jadi gak banget tolong di perbarui costumer kok di bukin ribet niat mau belanja ehh malah di pusingkan sama harus verifikasi ini dan itu bikin ribeeeeeeeeettttt tauuuuuuuuu????????????????????????????????????????,1,0,malas verifikasi suruh kesini ehh tau tau tolong costumer bukin ribet niat belanja ehh pusing verifikasi bikin ribeeeeeeeeettttt tauuuuuuuuu,258,4.0,0.3631,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['malas', 'verifikasi', 'suruh', 'kesini', 'ehh', 'tahu', 'tahu', 'tolong', 'costumer', 'bukin', 'ribet', 'niat', 'belanja', 'ehh', 'pusing', 'verifikasi', 'bikin', 'ribeeeeeeeeettttt', 'tauuuuuuuuu']"
Kurang puas kadang barang yang di beli ga sesuai sama apa yang kita mau,1,0,kadang barang beli sesuai,259,0.0,0.481,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['kadang', 'barang', 'beli', 'sesuai']"
Sering bermasalah di penarikan dana Shopepay.. Nunggu sampe berhari hari Perbaiki kualitas mu ??????,1,0,tari dana shopepay nunggu sampe kualitas mu,260,4.0,0.453,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['tari', 'dana', 'shopepay', 'tunggu', 'sampai', 'kualitas', 'mu']"
Sengaja kasih bintang 1 biar dibaca pengembang hehe. Coba upload video bisa semudah tetangga sebelah si oren.,1,0,sengaja bintang baca kembang upload video mudah tetangga belah,261,0.0,0.4332,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['sengaja', 'bintang', 'baca', 'kembang', 'upload', 'video', 'mudah', 'tetangga', 'belah']"
"Cara dapet layanan shopee pinjem gmana ya min, blz ya",2,0,layan pinjem gmana blz,262,0.0,0.8633,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['layan', 'pinjem', 'bagaimana', 'blz']"
Nggak bs verifikasi data diri..macet kembali lg2..terus bgt...apk apaan nih...,1,0,verifikasi data macet lg apk,263,0.0,0.6388,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['verifikasi', 'data', 'macet', 'lagi', 'aplikasi']"
Akun saya di nonaktifkan tanpa angin dan hujan,1,0,akun nonaktif angin hujan,264,2.0,0.4353,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['akun', 'nonaktif', 'angin', 'hujan']"
Kenapa sekarang apk lazada ga bisa narik uang ke lazada kredit? Saya sangat kecewa dengan apk nya.,1,0,apk narik uang kredit apk,265,0.0,0.7225,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'narik', 'uang', 'kredit', 'aplikasi']"
"Untuk fitur langsung lakunya sangat parah, ngasih harga jual hp dari tokopedianya sangat payah. sangat murah hp 3jt an dijual ke tokped jadi 700rb ???? itu pun kondisi sangat baik bisa dibilang like new",1,0,fitur ngasih harga jual hp tokopedianya murah hp jt jual rb kondisi bilang like new,266,0.0,0.4167,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['fitur', 'beri', 'harga', 'jual', 'handphone', 'tokopedianya', 'murah', 'handphone', 'jt', 'jual', 'ribu', 'kondisi', 'bilang', 'like', 'new']"
"Sejak gw make aplikasi ini gw nyaman� aja gk ada kendala apapun enjoy� aja tapi sekarang toped kok kayak gini ya, Gw mau buka toko muncul tulisan download lagi diproses setelah gw tunggu eh malah muncul tulisan ada error di rumah toped gw nunggu sia� terus daritadi gw mau buka kupon yg gw punya juga sama gw jadi kecewa sama Tokopedia .(Tolong untuk pihak developer tanggapi ulasan saya ini) Kalo NGGAK gw mau pindah ke Shopee aja lah gw juga punya bukti screenshot Nya, Gw masuk ke Toped care sama.",1,0,make aplikasi nyaman kendala enjoy kayak gin toko muncul tulis download proses tunggu muncul tulis error rumah nunggu sia daritadi kupon tolong developer tanggap ulas pindah bukti screenshot care,267,0.0,0.4867,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pakai', 'aplikasi', 'nyaman', 'kendala', 'enjoy', 'kayak', 'gin', 'toko', 'muncul', 'tulis', 'unduh', 'proses', 'tunggu', 'muncul', 'tulis', 'error', 'rumah', 'tunggu', 'sia', 'daritadi', 'kupon', 'tolong', 'developer', 'tanggap', 'ulas', 'pindah', 'bukti', 'screenshot', 'care']"
Bintang 2 dulu y Nanti klok g ngecewain saya ganti bintang 5 dh Soalnya banyk yng kmen jlk,2,0,bintang klok ngecewain ganti bintang dh banyk yng kmen jlk,268,4.0,0.431,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['bintang', 'klok', 'ngecewain', 'ganti', 'bintang', 'dh', 'banyk', 'yng', 'kmen', 'jlk']"
"Please, tolong kerja sama dengan bayaran online seperti linkaja dong Shopee. Agar pengguna akun linkaja bisa berbelanja lebih mudah membayarnya. Kalau sudah bisa bayar online pakai linkaja saya tingkatkan bintangnya menjadi bintang 5.",1,0,please tolong bayar online akun belanja mudah bayar bayar online pakai tingkat bintang bintang,269,4.0,0.3456,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['please', 'tolong', 'bayar', 'online', 'akun', 'belanja', 'mudah', 'bayar', 'bayar', 'online', 'pakai', 'tingkat', 'bintang', 'bintang']"
"Emang klo ada pembayaran masuk pada pesanan pihak JD itu tdk tau menau?? Kenapa pengembalian dana saya tdk juga kembali ya?? Saya kehilangan bukti tf saya karna respond yg lama, semua bukti pesanan sudah saya kirimkan tpi tdk dapat diproses juga ?? makin makin nih app ....",1,0,bayar pesan tau tau dana hilang bukti tf respond bukti pesan kirim tpi proses app,270,0.0,0.4329,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['bayar', 'pesan', 'tahu', 'tahu', 'dana', 'hilang', 'bukti', 'transfer', 'respond', 'bukti', 'pesan', 'kirim', 'tapi', 'proses', 'aplikasi']"
"Tujuan etrt banking pembayarannya gk ketemu, bingung gmna aneh mau byr.",1,0,etrt banking bayar ketemu bingung aneh byr,271,3.0,0.4931,"iklan, unduh, muncul, ganggu, pulsa, maju, later, kemarin, melulu, ulas","['etrt', 'banking', 'bayar', 'ketemu', 'bingung', 'aneh', 'bayar']"
Setiap hari minta di update ngabisin kuota.,1,0,update ngabisin kuota,272,0.0,0.3332,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['update', 'ngabisin', 'kuota']"
Terlalu sering Blokir akun,1,0,blokir akun,273,0.0,0.4471,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['blokir', 'akun']"
Aku ngak pencet apa apa tapi kok langung ke playsors sih kan jadinya sebelum apalagi pas main game iklan jadinya harus login lagi yang lama lagi kan jadinya udah ngak mut lagi main game,2,0,pencet langung playsors pas main game iklan login mut main game,274,4.0,0.4268,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['pencet', 'langung', 'playsors', 'pas', 'main', 'game', 'iklan', 'login', 'mut', 'main', 'game']"
"Ini aplikasinya error apa gimana, aku kok gak bisa lihat rating ulasannya... ??.",1,0,aplikasi error rating ulas,275,0.0,0.4799,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['aplikasi', 'error', 'rating', 'ulas']"
Kenapa dompetdibekukan... Menyusahkan aja... Nih min... Bantuanya,1,0,dompetdibekukan susah bantuanya,276,4.0,0.5298,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['dompetdibekukan', 'susah', 'bantuanya']"
"Ini Tokopedia gimana barang saya ? Kok Lama banget ya ? Terus jarang update atau gimana ya ? Kok gak bisa dilacak ya ? Tolong berikan yang terbaik untuk kami semuanya, kami dari POLSEK !",1,0,barang jarang update lacak tolong ikan polsek,277,0.0,0.6661,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['barang', 'jarang', 'update', 'lacak', 'tolong', 'ikan', 'polsek']"
Aku punya pesanan ngembaliin uang saya susah banget :'( padahal barang udah d retur,1,0,pesan ngembaliin uang susah barang retur,278,0.0,0.6201,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['pesan', 'ngembaliin', 'uang', 'susah', 'barang', 'retur']"
Tolong dong keadilan untuk penjual lebih di utamakan lg.. sllu pembeli yg menang walaupun penjual yg bnar,1,0,tolong adil jual utama lg sllu beli menang jual bnar,279,0.0,0.4974,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['tolong', 'adil', 'jual', 'utama', 'lagi', 'sllu', 'beli', 'menang', 'jual', 'bnar']"
Voucher pada eror semua. Gila,1,0,voucher eror,280,1.0,0.41,"belanja, aplikasi, mudah, bantu, online, aman, rumah, percaya, shoope, butuh","['voucher', 'eror']"
"tiap ngasih promo bayar tagihan kaya yg g niat, pas jam nya transaksi selalu terjadi ksalahan terus... capcay dahhhhh coba klo g pake promo, lanjar zayaaaaaa...",1,0,ngasih promo bayar tagih kaya niat pas jam transaksi ksalahan capcay dahhhhh pake promo lanjar zayaaaaaa,281,0.0,0.47,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['beri', 'promo', 'bayar', 'tagih', 'kaya', 'niat', 'pas', 'jam', 'transaksi', 'ksalahan', 'capcay', 'dahhhhh', 'pakai', 'promo', 'lanjar', 'zayaaaaaa']"
agak lemot dibanding yg laen.udah cek out. udah transfer duit ternyata barang yg dipesan hilang diaplikasi. akhirnya hilang deh duit,1,0,lot banding laen cek out transfer duit barang pes hilang aplikasi hilang duit,282,0.0,0.3888,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['lemot', 'banding', 'laen', 'cek', 'out', 'transfer', 'duit', 'barang', 'pes', 'hilang', 'aplikasi', 'hilang', 'duit']"
"Sekarang jadi unicorn tukang sunat dana refund, ya.",1,0,unicorn tukang sunat dana refund,283,0.0,0.7222,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['unicorn', 'tukang', 'sunat', 'dana', 'refund']"
Lebih mahel ongkir daripada harga barang kami yang di luar jabodetabek (NTB),1,0,mahel ongkir harga barang jabodetabek ntb,284,0.0,0.3256,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['mahel', 'ongkir', 'harga', 'barang', 'jabodetabek', 'ntb']"
"dari semua ulasan konsumen isinya buruk,ternyata saya merasakan juga,pengiriman lama,padahal barang sudah dibayar tapi status tetap menunggu,kalo barang memang g ada di indonesia jangan jualan lah.barang flash sale tapi kayak keong,,UNTUK SEMUA JANGAN DOWNLOAD APLIKASI INI,LEBIH BAIK BELANJA DI TOKO SEBELAH LEBIH TERJAMIN.",1,0,ulas konsumen isi kirim barang bayar status tunggu barang indonesia jual barang flash sale kayak keong download aplikasi belanja toko belah jamin,285,0.0,0.3984,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['ulas', 'konsumen', 'isi', 'kirim', 'barang', 'bayar', 'status', 'tunggu', 'barang', 'indonesia', 'jual', 'barang', 'flash', 'sale', 'kayak', 'keong', 'unduh', 'aplikasi', 'belanja', 'toko', 'belah', 'jamin']"
Tokopedia saya udah lama tidak bisa di buka lagi karena nomor hp untuk login sudah tidak aktif.. sudah beberapa kali menghubungi pihak tokpedia tidak juga di tanggapi Bagai mana solusinya,1,0,nomor hp login aktif hubung tokpedia tanggap solusi,286,0.0,0.5,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['nomor', 'handphone', 'login', 'aktif', 'hubung', 'tokpedia', 'tanggap', 'solusi']"
Tokopedia tolong di percepat untuk follow up data ke prakerja... Karna lewat tokopedia ini lah yang paling lambat serfifikat muncul nya... Lelet ni tokped kerja nya. Klo ga bisa kerja sama jangan ikut kerja samaa.... Tanggung jawablah tokped.. Kurang update.. Setelah kelas di beli ternyata ada perbedaan nama kelas akibat kurang update...,1,0,tolong cepat follow up data serfifikat muncul lelet samaa tanggung update kelas beli beda nama kelas akibat update,287,0.0,0.301,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['tolong', 'cepat', 'follow', 'up', 'data', 'serfifikat', 'muncul', 'lambat', 'samaa', 'tanggung', 'update', 'kelas', 'beli', 'beda', 'nama', 'kelas', 'akibat', 'update']"
"Hati hati guysss bnyk orderan fiktif yg gk prnh kita pesan Tapi brng dtng dngn alamat lngkap rmh kita Nma kita Nmr tlpn kita, Dta kita jebol guysss di lazada, Saya tertipu 25000 Setelah itu 3x bolak balik kurir datang lagi dngn orderan fiktif, langsung saya tolak, Sampai skrng uang saya belum di kembalikan lazada, Pihak lazada minta foto ktp, buku tabungan, dan nomer rekening, Tapi saya gk kasihh, Data saya aja jebol di lazada, Apalagi saya kasih data ktp dan buku rekening, HATI HATI.",1,0,hati hati guysss bnyk order fiktif prnh pesan brng dtng alamat lngkap rmh nma nmr tlpn dta jebol guysss tipu bolak kurir order fiktif tolak skrng uang foto ktp buku tabung nomer rekening kasihh data jebol data ktp buku rekening hati hati,288,0.0,0.2682,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['hati', 'hati', 'guysss', 'banyak', 'order', 'fiktif', 'pernah', 'pesan', 'brng', 'dtng', 'alamat', 'lngkap', 'rumah', 'nma', 'nomor', 'telepon', 'dta', 'jebol', 'guysss', 'tipu', 'bolak', 'kurir', 'order', 'fiktif', 'tolak', 'skrng', 'uang', 'foto', 'ktp', 'buku', 'tabung', 'nomer', 'rekening', 'kasihh', 'data', 'jebol', 'data', 'ktp', 'buku', 'rekening', 'hati', 'hati']"
"Please lah ya, kenapa sih ada flash sale hp kebanyakan yang dapet malah yang pakai bot, tolong lah perbaiki, padahal hp udah bagus kenapa gitu, mengecewakan",1,0,please flash sale hp pakai bot tolong hp,289,0.0,0.5282,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['please', 'flash', 'sale', 'handphone', 'pakai', 'bot', 'tolong', 'handphone']"
Aku kasi bintang 1 dulu. Jadi tu sinyalku bagus tapi tu malah muter terus?? ya alhasil aku jadi sush deh kalo mau beli di shoppe??,1,0,kasi bintang tu sinyal tu muter alhasil sush beli shoppe,290,4.0,0.2836,"bayar, aplikasi, pakai, akun, tolong, update, saldo, handphone, susah, shopeepay","['kasi', 'bintang', 'tu', 'sinyal', 'tu', 'muter', 'alhasil', 'sush', 'beli', 'shoppe']"
Hora niat kasih promo gratis ongkir kaya sopi kenapa biar ongkir gratis terus,1,0,hora niat promo gratis ongkir kaya ongkir gratis,291,0.0,0.3084,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['hora', 'niat', 'promo', 'gratis', 'ongkir', 'kaya', 'ongkir', 'gratis']"
"Game shopee capit tiba� tidak bisa jalan dengan keterangan gangguan jaringan, padahal game lain lancar saja. Juga pesanan 12.12 dibatalkan sepihak, padahal udah checkout selama 4 hari.",1,0,game capit jalan terang ganggu jaring game lancar pesan batal checkout,292,0.0,0.6354,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['game', 'capit', 'jalan', 'terang', 'ganggu', 'jaring', 'game', 'lancar', 'pesan', 'batal', 'checkout']"
"Game shopee tanam pohon kenapa jadi begini? Setelah sya goyang pohon teman banyak, tapi yg kehitung cuma 1point ajja, biasanya kehitung otomatis? Kecewa banget! ?? Dan customer shopee juga kadang kalo ditanya solusi gk memuaskan jawabannya. Ada juga yg belum selesai ngasih solusi, tba"" chatnya langsung hilang :( Tolong diperbaiki. Padahal sya pelanggan setia shopee, tp skrg sudah tidak nyaman belanja di shopee :( Semakin tinggi namanya, bukannya semakin meningkat, ini malah sebaliknya??",2,0,game tanam pohon sya goyang pohon teman hitung point ajja hitung otomatis customer kadang solusi ngasih solusi tba chatnya hilang tolong sya langgan setia skrg nyaman belanja nama tingkat,293,0.0,0.4186,"barang, ongkir, kirim, gratis, aplikasi, murah, sesuai, pesan, cepat, beli","['game', 'tanam', 'pohon', 'sya', 'goyang', 'pohon', 'teman', 'hitung', 'point', 'ajja', 'hitung', 'otomatis', 'customer', 'kadang', 'solusi', 'beri', 'solusi', 'tba', 'chatnya', 'hilang', 'tolong', 'sya', 'langgan', 'setia', 'sekarang', 'nyaman', 'belanja', 'nama', 'tingkat']"
"Shopee tolong dong Jangan tagihin aku terus, kAn aku sudah melunasi dan harusnya tidak ada tagihan hutang lagi tapi ini kenapa ada tagihannya dan rincian pembelian sama juga totalan tagihan juga sama dgn yg saya bayarkan. Tolong aktifin pembayaran pelunasan saya., Saya sudah bayar",1,0,tolong tagihin lunas tagih hutang tagih rincian beli total tagih bayar tolong aktifin bayar lunas bayar,294,2.0,0.3073,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['tolong', 'tagihin', 'lunas', 'tagih', 'hutang', 'tagih', 'rincian', 'beli', 'total', 'tagih', 'bayar', 'tolong', 'aktifin', 'bayar', 'lunas', 'bayar']"
"Kalau ada minus gw pilih minus nih, dpt voucher gratis ongkir masa berlaku msh lama tp gak bisa dipakai. Dipilihan voucher nya gak ada. Order lagi klo nanti ada yg murah� aja utk menyesuaikan dgn ongkir.",1,0,minus pilih minus voucher gratis ongkir msh pakai pilih voucher order murah utk sesuai ongkir,295,2.0,0.3034,"sukses, proses, trimakasih, smoga, beli, dn, bnget, alam, pakek, so","['minus', 'pilih', 'minus', 'voucher', 'gratis', 'ongkir', 'masih', 'pakai', 'pilih', 'voucher', 'order', 'murah', 'untuk', 'sesuai', 'ongkir']"
